id,legacy_id,type,public_id,name,export,state,annotation_quality,description,cas_number,melting_point,protein_formula,protein_weight,experimental_solubility,experimental_logp,hydrophobicity,isoelectric_point,metabolism,kegg_compound_id,pubchem_compound_id,pubchem_substance_id,chebi_id,het_id,uniprot_id,uniprot_name,genbank_id,wikipedia_id,synthesis_citations,general_citations,comments,protein_structure_file_name,protein_structure_content_type,protein_structure_file_size,protein_structure_updated_at,msds_file_name,msds_content_type,msds_file_size,msds_updated_at,creator_id,updater_id,created_at,updated_at,phenolexplorer_id,dfc_id,hmdb_id,duke_id,drugbank_id,bigg_id,eafus_id,knapsack_id,boiling_point,boiling_point_reference,charge,charge_reference,density,density_reference,optical_rotation,optical_rotation_reference,percent_composition,percent_composition_reference,physical_description,physical_description_reference,refractive_index,refractive_index_reference,uv_index,uv_index_reference,experimental_pka,experimental_pka_reference,experimental_solubility_reference,experimental_logp_reference,hydrophobicity_reference,isoelectric_point_reference,melting_point_reference,moldb_alogps_logp,moldb_logp,moldb_alogps_logs,moldb_smiles,moldb_pka,moldb_formula,moldb_average_mass,moldb_inchi,moldb_mono_mass,moldb_inchikey,moldb_alogps_solubility,moldb_id,moldb_iupac,structure_source,duplicate_id,old_dfc_id,dfc_name,compound_source,flavornet_id,goodscent_id,superscent_id,phenolexplorer_metabolite_id,kingdom,superklass,klass,subklass,direct_parent,molecular_framework,chembl_id,chemspider_id,meta_cyc_id,foodcomex,phytohub_id
186,310,SmallMoleculeCompound,FDB000186,Kaempferol 3-O-feruloyl-sophoroside 7-O-glucoside,TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,348,,HMDB29269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,-1.3075,-2.76,COC1=CC(\C=C\C(=O)OC[C@H]2O[C@H](OC3=C(OC4=CC(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)=CC=C1O,8.7143,C43H48O24,948.8268,"InChI=1S/C43H48O24/c1-59-22-10-16(2-8-20(22)47)3-9-27(49)60-15-26-31(52)35(56)40(67-42-37(58)34(55)30(51)25(14-45)64-42)43(65-26)66-39-32(53)28-21(48)11-19(61-41-36(57)33(54)29(50)24(13-44)63-41)12-23(28)62-38(39)17-4-6-18(46)7-5-17/h2-12,24-26,29-31,33-37,40-48,50-52,54-58H,13-15H2,1H3/b9-3+/t24-,25-,26-,29-,30-,31-,33+,34+,35+,36-,37-,40-,41-,42+,43-/m1/s1",948.2536,InChIKey=IZYVWRVNTCGCKC-YDGQQEEZSA-N,1.66e+00 g/l,80817,"[(2R,3S,4S,5R,6R)-3,4-dihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-3-yl]oxy}-5-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]methyl (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid 3-O-p-coumaroyl glycosides,Aromatic heteropolycyclic compounds,,,,,
188,312,SmallMoleculeCompound,FDB000188,"Kaempferol 3-O-(6""-malonyl-glucoside)",TRUE,,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.4921,-2.81,O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@@H]1O,6.4344,C24H22O14,534.4231,"InChI=1S/C24H22O14/c25-10-3-1-9(2-4-10)22-23(19(32)17-12(27)5-11(26)6-13(17)36-22)38-24-21(34)20(33)18(31)14(37-24)8-35-16(30)7-15(28)29/h1-6,14,18,20-21,24-27,31,33-34H,7-8H2,(H,28,29)/t14-,18-,20+,21-,24+/m1/s1",534.101,InChIKey=XEXCLTHHXIWUHO-UJKBSQBPSA-N,8.22e-01 g/l,80813,"3-{[(2R,3S,4S,5R,6S)-6-{[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methoxy}-3-oxopropanoic acid",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
189,314,SmallMoleculeCompound,FDB000189,"Quercetin 3-O-(6""-malonyl-glucoside) 7-O-glucoside",TRUE,,low,Constit. of Ranunculus subgenus Batrachium sp. and red lettuce (Lactuca sativa) [CCD],194093-39-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,352,ODS75-C:FYS07-F,HMDB29270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,-2.0795,-2.4,OCC1OC(OC2=CC(O)=C3C(OC(C4=CC=C(O)C(O)=C4)=C(OC4OC(COC(=O)CC(O)=O)C(O)C(O)C4O)C3=O)=C2)C(O)C(O)C1O,8.1071,C30H32O20,712.5631,"InChI=1S/C30H32O20/c31-7-15-20(38)23(41)25(43)29(48-15)46-10-4-13(34)19-14(5-10)47-27(9-1-2-11(32)12(33)3-9)28(22(19)40)50-30-26(44)24(42)21(39)16(49-30)8-45-18(37)6-17(35)36/h1-5,15-16,20-21,23-26,29-34,38-39,41-44H,6-8H2,(H,35,36)",712.1487,InChIKey=ZLQYEKDHCDLAGO-UHFFFAOYSA-N,2.86e+00 g/l,80884,"3-[(6-{[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methoxy]-3-oxopropanoic acid",DFC,,,"Quercetin 3,7-diglycosides; 3-O-(6-O-Malonyl-b-D-glucopyranoside), 7-O-b-D-glucopyranoside",PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-7-O-glycosides,Aromatic heteropolycyclic compounds,,,,,
201,330,SmallMoleculeCompound,FDB000201,Kaempferol 3-O-acetyl-glucoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:27 UTC,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,0.5999,-2.71,CC(=O)OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,8.4402,C23H22O12,490.4136,"InChI=1S/C23H22O12/c1-9(24)32-8-15-17(28)19(30)20(31)23(34-15)35-22-18(29)16-13(27)6-12(26)7-14(16)33-21(22)10-2-4-11(25)5-3-10/h2-7,15,17,19-20,23,25-28,30-31H,8H2,1H3/t15-,17-,19+,20-,23+/m1/s1",490.1111,InChIKey=AKENCGNASJPQNR-LNNZMUSMSA-N,9.67e-01 g/l,80812,"[(2R,3S,4S,5R,6S)-6-{[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methyl acetate",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
202,331,SmallMoleculeCompound,FDB000202,Quercetin 3-O-xylosyl-rutinoside,TRUE,,low,,129235-39-8,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2017-04-03 04:56:48 UTC,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33,-2.0093,-2.05,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)[C@H]1O,8.451,C32H38O20,742.6321,"InChI=1S/C32H38O20/c1-9-19(38)28(51-31-24(43)20(39)16(7-33)49-31)26(45)30(47-9)46-8-17-21(40)23(42)25(44)32(50-17)52-29-22(41)18-14(37)5-11(34)6-15(18)48-27(29)10-2-3-12(35)13(36)4-10/h2-6,9,16-17,19-21,23-26,28,30-40,42-45H,7-8H2,1H3/t9-,16+,17+,19-,20-,21+,23-,24+,25+,26+,28+,30+,31-,32-/m0/s1",742.1956,InChIKey=OTJNWGOABNCTOZ-JKVIJXOGSA-N,6.64e+00 g/l,80798,"3-{[(2S,3R,4S,5S,6R)-6-({[(2R,3R,4R,5S,6S)-4-{[(2S,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-3,5-dihydroxy-6-methyloxan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
203,332,SmallMoleculeCompound,FDB000203,Kaempferol 3-O-xylosyl-rutinoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:28 UTC,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-1.2891,-2.08,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](OC[C@H]3O[C@@H](OC4=C(OC5=CC(O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,8.4401,C33H40O19,740.6593,"InChI=1S/C33H40O19/c1-10-19(37)23(41)25(43)32(48-10)51-29-20(38)11(2)47-31(27(29)45)46-9-17-21(39)24(42)26(44)33(50-17)52-30-22(40)18-15(36)7-14(35)8-16(18)49-28(30)12-3-5-13(34)6-4-12/h3-8,10-11,17,19-21,23-27,29,31-39,41-45H,9H2,1-2H3/t10-,11-,17+,19-,20-,21+,23+,24-,25+,26+,27+,29+,31+,32-,33-/m0/s1",740.2164,InChIKey=UYVBMGULWGRDQT-VLYLGZBPSA-N,6.09e+00 g/l,80819,"3-{[(2S,3R,4S,5S,6R)-6-({[(2R,3R,4R,5S,6S)-3,5-dihydroxy-6-methyl-4-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
205,335,SmallMoleculeCompound,FDB000205,Quercetin 3-O-(6''-acetyl-glucoside),TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,10006384,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:28 UTC,2015-07-20 21:30:28 UTC,373,,HMDB29271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,0.2963,-2.55,CC(=O)OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,8.4511,C23H22O13,506.413,"InChI=1S/C23H22O13/c1-8(24)33-7-15-17(29)19(31)20(32)23(35-15)36-22-18(30)16-13(28)5-10(25)6-14(16)34-21(22)9-2-3-11(26)12(27)4-9/h2-6,15,17,19-20,23,25-29,31-32H,7H2,1H3/t15-,17-,19+,20-,23+/m1/s1",506.106,InChIKey=IGLUNMMNDNWZOA-LNNZMUSMSA-N,1.42e+00 g/l,80788,"[(2R,3S,4S,5R,6S)-6-{[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methyl acetate",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,Flavonoid-3-O-glycosides,Aromatic heteropolycyclic compounds,,8181964,,,
207,339,SmallMoleculeCompound,FDB000207,Kaempferol 3-O-(6''-acetyl-galactoside) 7-O-rhamnoside,TRUE,,low,,520-18-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2017-04-03 22:03:00 UTC,377,,,"KAEMPFEROL-3-(6""-ACETYL)GALACTOSIDE-7-RHAMNOSIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,-0.6213,-2.59,C[C@@H]1O[C@@H](OC2=CC(O)=C3C(OC(C4=CC=C(O)C=C4)=C(O[C@@H]4O[C@H](COC(C)=O)[C@H](O)[C@H](O)[C@H]4O)C3=O)=C2)[C@H](O)[C@H](O)[C@H]1O,8.738,C29H32O16,636.5548,"InChI=1S/C29H32O16/c1-10-19(33)22(36)24(38)28(41-10)42-14-7-15(32)18-16(8-14)43-26(12-3-5-13(31)6-4-12)27(21(18)35)45-29-25(39)23(37)20(34)17(44-29)9-40-11(2)30/h3-8,10,17,19-20,22-25,28-29,31-34,36-39H,9H2,1-2H3/t10-,17+,19-,20-,22+,23-,24+,25+,28-,29-/m0/s1",636.169,InChIKey=GMYLPJSOUAYAGD-UGFNMZIJSA-N,1.64e+00 g/l,80814,"[(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-4H-chromen-3-yl]oxy}oxan-2-yl]methyl acetate",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
210,342,SmallMoleculeCompound,FDB000210,Kaempferol 3-O-(2''-rhamnosyl-galactoside) 7-O-rhamnoside,TRUE,,low,,520-18-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2017-04-03 04:56:58 UTC,380,,,"KAEMPFEROL-3-(2""RHAMNOSYL)GALACTOSIDE-7-RHAMNOSIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26,-1.7864,-2.09,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2OC2=C(OC3=CC(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,8.738,C33H40O19,740.6593,"InChI=1S/C33H40O19/c1-10-19(37)23(41)26(44)31(46-10)48-14-7-15(36)18-16(8-14)49-28(12-3-5-13(35)6-4-12)29(22(18)40)51-33-30(25(43)21(39)17(9-34)50-33)52-32-27(45)24(42)20(38)11(2)47-32/h3-8,10-11,17,19-21,23-27,30-39,41-45H,9H2,1-2H3/t10-,11-,17+,19-,20-,21-,23+,24+,25-,26+,27+,30+,31-,32-,33-/m0/s1",740.2164,InChIKey=DDELFAUOHDSZJL-KINVIYQBSA-N,6.09e+00 g/l,80822,"3-{[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-2-yl]oxy}-5-hydroxy-2-(4-hydroxyphenyl)-7-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
211,343,SmallMoleculeCompound,FDB000211,Kaempferol 3-O-(2''-rhamnosyl-6''-acetyl-galactoside) 7-O-rhamnoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2015-07-20 21:30:28 UTC,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-0.8718,-2.21,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](COC(O)=O)O[C@H]2OC2=C(OC3=CC(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,8.1076,C34H40O21,784.6688,"InChI=1S/C34H40O21/c1-10-19(37)23(41)26(44)31(49-10)51-14-7-15(36)18-16(8-14)52-28(12-3-5-13(35)6-4-12)29(22(18)40)54-33-30(25(43)21(39)17(53-33)9-48-34(46)47)55-32-27(45)24(42)20(38)11(2)50-32/h3-8,10-11,17,19-21,23-27,30-33,35-39,41-45H,9H2,1-2H3,(H,46,47)/t10-,11-,17+,19-,20-,21-,23+,24+,25-,26+,27+,30+,31-,32-,33-/m0/s1",784.2062,InChIKey=UNWFAGYVJIJZNQ-KINVIYQBSA-N,4.87e+00 g/l,80823,"[(2R,3R,4S,5R,6S)-3,4-dihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-4H-chromen-3-yl]oxy}-5-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-2-yl]methyl hydrogen carbonate",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
214,346,SmallMoleculeCompound,FDB000214,Quercetin 3-O-rhamnosyl-(1->2)-rhamnosyl-(1->6)-glucoside,TRUE,,low,,117-39-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2017-04-03 04:51:50 UTC,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-1.5927,-1.98,C[C@@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](C)O[C@H]2OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,8.4511,C33H40O20,756.6587,"InChI=1S/C33H40O20/c1-9-19(38)23(42)26(45)31(48-9)53-30-25(44)20(39)10(2)49-33(30)47-8-17-21(40)24(43)27(46)32(51-17)52-29-22(41)18-15(37)6-12(34)7-16(18)50-28(29)11-3-4-13(35)14(36)5-11/h3-7,9-10,17,19-21,23-27,30-40,42-46H,8H2,1-2H3/t9-,10-,17+,19-,20-,21+,23+,24-,25+,26+,27+,30+,31-,32-,33+/m0/s1",756.2113,InChIKey=ZKLZXRYXKRWGQP-RHZMNZKUSA-N,7.87e+00 g/l,80796,"3-{[(2S,3R,4S,5S,6R)-6-({[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
215,347,SmallMoleculeCompound,FDB000215,Kaempferol 3-O-rhamnosyl-rhamnosyl-glucoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,Undefined structure,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2015-07-20 21:30:28 UTC,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-1.2891,-2.05,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,8.4401,C33H40O19,740.6593,"InChI=1S/C33H40O19/c1-10-19(37)23(41)26(44)31(47-10)52-30-25(43)20(38)11(2)48-33(30)46-9-17-21(39)24(42)27(45)32(50-17)51-29-22(40)18-15(36)7-14(35)8-16(18)49-28(29)12-3-5-13(34)6-4-12/h3-8,10-11,17,19-21,23-27,30-39,41-45H,9H2,1-2H3/t10-,11-,17+,19-,20-,21+,23+,24-,25+,26+,27+,30+,31-,32-,33+/m0/s1",740.2164,InChIKey=WQRYALSJYYLFRY-YBDKOUSASA-N,6.58e+00 g/l,80820,"3-{[(2S,3R,4S,5S,6R)-6-({[(2R,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
216,349,SmallMoleculeCompound,FDB000216,"Kaempferol 3,7,4'-O-triglucoside",TRUE,,low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2015-07-20 21:30:28 UTC,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21,-4.3774,-2.01,OC[C@H]1O[C@@H](OC2=CC=C(C=C2)C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3O2)[C@H](O)[C@@H](O)[C@@H]1O,11.7672,C33H40O21,772.6581,"InChI=1S/C33H40O21/c34-7-15-19(38)23(42)26(45)31(51-15)48-11-3-1-10(2-4-11)29-30(54-33-28(47)25(44)21(40)17(9-36)53-33)22(41)18-13(37)5-12(6-14(18)50-29)49-32-27(46)24(43)20(39)16(8-35)52-32/h1-6,15-17,19-21,23-28,31-40,42-47H,7-9H2/t15-,16-,17-,19-,20-,21-,23+,24+,25+,26-,27-,28-,31-,32-,33+/m1/s1",772.2062,InChIKey=GZKTYMIMRMNEII-GZIDCZEMSA-N,7.55e+00 g/l,80811,"5-hydroxy-3,7-bis({[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})-2-(4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
218,351,SmallMoleculeCompound,FDB000218,"5,4'-Dihydroxy-3,3'-dimethoxy-6:7-methylenedioxyflavone",TRUE,,low,A polyphenol compound found in foods of plant origin [PhenolExplorer; Access personnal copy],,,,,,,,,,,44259873,,,,,,,,,"# Masakazu A, Kawasaki T: Three highly oxygenated flavone glucuronides in leaves of Spinacia oleracea. Phytochemistry. 1984 Aug;23(9):2043-47. ""Article"":http://www.sciencedirect.com/science/article/pii/S0031942200849675 [Structure] [No Pubmed ID]",,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2015-07-20 21:30:28 UTC,389,,HMDB29272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,2.34,-3.42,COC1=CC(=CC=C1O)C1=C(OC)C(=O)C2=C(O1)C=C1OCOC1=C2O,9.22,C18H14O8,358.299,"InChI=1S/C18H14O8/c1-22-10-5-8(3-4-9(10)19)16-18(23-2)15(21)13-11(26-16)6-12-17(14(13)20)25-7-24-12/h3-6,19-20H,7H2,1-2H3",358.0688674,InChIKey=QDUQFPNXGXDSQJ-UHFFFAOYSA-N,1.36e-01 g/l,27803,"9-hydroxy-6-(4-hydroxy-3-methoxyphenyl)-7-methoxy-2H,8H-[1,3]dioxolo[4,5-g]chromen-8-one",MANUAL,,,,PHENOLEXPLORER,,,,,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,O-methylated flavonoids,3-O-methylated flavonoids,Aromatic heteropolycyclic compounds,,21375136,,,
219,355,SmallMoleculeCompound,FDB000219,3-Methoxysinensetin,TRUE,,low,,1251-84-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2017-04-03 04:51:50 UTC,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,2.05,-4.61,COC1=CC2=C(C(=O)C(OC)=C(O2)C2=CC(OC)=C(OC)C=C2)C(OC)=C1OC,,C21H22O8,402.3946,"InChI=1S/C21H22O8/c1-23-12-8-7-11(9-13(12)24-2)18-21(28-6)17(22)16-14(29-18)10-15(25-3)19(26-4)20(16)27-5/h7-10H,1-6H3",402.1314677,InChIKey=CHXSDKWBSFDZEU-UHFFFAOYSA-N,9.91e-03 g/l,27741,"2-(3,4-dimethoxyphenyl)-3,5,6,7-tetramethoxy-4H-chromen-4-one",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
221,371,SmallMoleculeCompound,FDB000221,Ellagic acid glucoside,TRUE,,low,,,,,,,,,,,,,,,,,,,,,,Structure represented: ellagic acid-4-glucoside,,,,,,,,,,2,2010-04-08 22:04:29 UTC,2015-07-20 21:30:28 UTC,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.05,-1.99,OC[C@H]1O[C@@H](OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@H](O)[C@@H](O)[C@@H]1O,9.58,C20H16O13,464.3332,"InChI=1S/C20H16O13/c21-3-8-12(24)14(26)15(27)20(31-8)30-7-2-5-10-9-4(18(28)33-17(10)13(7)25)1-6(22)11(23)16(9)32-19(5)29/h1-2,8,12,14-15,20-27H,3H2/t8-,12-,14+,15-,20-/m1/s1",464.0590906,InChIKey=DOPSJTNYZLQUNU-XQKIPRNGSA-N,4.74e+00 g/l,27790,"7,13,14-trihydroxy-6-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2,9-dioxatetracyclo[6.6.2.0^{4,16}.0^{11,15}]hexadeca-1(15),4(16),5,7,11,13-hexaene-3,10-dione",MANUAL,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
222,378,SmallMoleculeCompound,FDB000222,"3,4-Dimethoxybenzoic acid",TRUE,,low,,7/2/93,181 oC,,,0.5 mg/mL at 14 oC,1.61,,,,,7121,,,,,,,,,,,,,,,,,,,,,2010-04-08 22:04:29 UTC,2017-04-03 04:51:13 UTC,419,,,"3,4-DIMETHOXY-BENZOIC-ACID|VERATRIC-ACID",,,,C00035926,,,,,,,,,,,,,,,,,4.36,,BEILSTEIN,"HANSCH,C ET AL. (1995)",,,,1.52,1.32,-2.04,COC1=C(OC)C=C(C=C1)C(O)=O,,C9H10O4,182.1733,"InChI=1S/C9H10O4/c1-12-7-4-3-6(9(10)11)5-8(7)13-2/h3-5H,1-2H3,(H,10,11)",182.0579088,InChIKey=DAUAQNGYDSHRET-UHFFFAOYSA-N,1.64e+00 g/l,41629,"3,4-dimethoxybenzoic acid",BIOSPIDER,,,,PHENOLEXPLORER,,,,,,,,,,,,,,,
